# id	name	mnn
1833	Нексаглиф &reg;	-
4852	Нексазол	летрозол
6498	Некстрим Aктив	~
12764	Неместран	гестринон
5812	Необутин	тримебутин
5879	Необутин Ретард	тримебутин
4268	Неоваскулген	камбиогенплазмид
5043	Неовастэт	-
3773	Неовир	оксодигидроакридинилацетат натрия
12053	Неогепатект	иммуноглобулин человека против гепатита в
7622	Неоклимсал	-
4830	Неомидантан	амантадин
5184	Неопакс	иматиниб
5871	Неоскапан	гиосцина бутилбромид
12696	Неоспект	депреотид
9045	Неостим	молграмостим
12716	Неотигазон	ацитретин
11614	Неотон	фосфокреатин
7500	НеоЦитотект	иммуноглобулин человека антицитомегаловирусный
5258	Нервентра	лахинимод
11119	Нервохель	~
5833	Неринам	меропенем
5588	Несклер	финголимод
7493	Неуластим	пэгфилграстим
11895	Неулептил	перициазин
12529	Нефлуан	~
9916	Нефопам-Анта	нефопам
7035	Нефролит	~
13338	Нефронал Эдас-128	~
13337	Нефронал Эдас-928	~
4769	НЕФРОНАЛ ЭДАС-928(сл)	-
1834	Ниапрофф &reg;	-
1835	Ниаспам &reg;	-
1836	Ниатира &reg;	-
11408	Ниацин	никотиновая кислота
9759	Ниацинамид	никотинамид
8063	Нивалин	галантамин
1837	Нигепрокт	-
1838	Нидорфан	-
10531	Низорал	кетоконазол
5298	Никавир	фосфазид
1839	Никвесел	-
10561	Никвитин	никотин
4961	Никвитин мини	никотин
9635	Никетамид	никетамид
8057	Никетамид-Эском	никетамид
1840	Никозам	-
1841	Николимус	-
8176	Никомель	~
8656	Никорандил	никорандил
4027	Никоретте	никотин
1842	Никоретте &reg;	-
1843	Никорубин	-
13198	Никостат Эдас-962	~
13201	Никостен Эдас-961	~
6185	Никотинамид	никотинамид
5601	Никотинелл	никотин
1844	Никотиновая кислота	-
8006	Никотиновая кислота буфус	никотиновая кислота
7847	Никотиновая кислота-Виал	никотиновая кислота
13734	Никотиновая кислота (Ниацин)	никотиновая кислота
1845	Никотиновая кислота - Солофарм	-
12921	Никотиноил гамма-аминомасляной кислоты натриевая соль	никотиноил гамма-аминомасляная кислота
9336	Никотин УСП	никотин
10798	Никофлекс	~
12078	Никошпан	~
6147	Никсар	биластин
1846	Никсар &reg;	-
1847	Никуриллы	-
1848	Нилмеден	-
1849	Нилотиниб	-
9959	Нилотиниба гидрохлорида моногидрат	нилотиниб
1852	Нилотиниб-Бинергия	-
1850	Нилотиниб Канон	-
1853	Нилотиниб-Промомед	-
1851	Нилотиниб Фармасинтез	-
1854	Нилотиниб-Фарм-Синтез	-
1855	Нилотиниб-Химрар	-
12292	Нимбекс	цисатракурия безилат
1856	Нимезолотон	-
1857	Нимелок &reg;	-
1858	Нименрикс &reg;	-
1859	Нимесил &reg;	-
1860	Ниместад	-
7953	Нимопин	нимодипин
11441	Нимотоп	нимодипин
3596	Нитазол	аминитрозол
3712	Нитразепам	нитразепам
11595	Нитрест	золпидем
7137	Нитроксолин	нитроксолин
13178	Нитроксолин-УБФ	нитроксолин
6251	Нитросорбид	изосорбида динитрат
9603	Нифуроксазид	нифуроксазид
10444	Нифуроксазид - Рихтер	нифуроксазид
13456	Нихлоргин	хлорнитрофенол
3815	Ницерголин	ницерголин
5868	Ницерголин-Деко	ницерголин
13528	Ницерголин-Ферейн	ницерголин
5965	Нобазит	энисамия йодид
1864	Нобазит &reg;	-
1865	Нобазит &reg; Про	-
1866	Нобазит &reg; Форте	-
4495	Нобедолак	этодолак
8716	Нобен	идебенон
1867	Новаклав	-
1868	Новакутан-БТА	-
1869	Новатинден солофарм	-
1870	Новатрон	-
1871	Новатрон нео	-
1872	Новема	-
1873	Новема &reg;	-
1874	Новема &reg; Найт	-
1875	Новиган &reg; Леди	-
1877	Новобенон	-
1878	Новокаин	-
3698	Новокаина 0.66 г	фурацилина 0
3819	Ново место	словения
12250	НовоНорм	репаглинид
1876	Ново-Персон	-
6630	Новосепт форте	~
4199	Новосибирская обл.	г
10988	НовоСэвен	эптаког альфа [активированный]
5347	Новотакс	доцетаксел
6119	НовоЭйт	туроктоког альфа
5519	Ногинский район	г
12919	Нозепам	оксазепам
8566	Ноксафил	позаконазол
9105	Ноксибел	миртазапин
5643	Нолодатак	флупиртин
7958	Номигрен	~
9890	Нонаког альфа	нонаког альфа
11711	Ноноксинол	ноноксинол
9994	Нооклерин	деанола ацеглумат
5893	Нооприн	холина альфосцерат
4295	Ноохолин Ромфарм	холина альфосцерат
1862	Но-Парет	-
5614	Норадреналин	норэпинефрин
8183	Норадреналин Агетан	норэпинефрин
6034	Норадреналин Каби	норэпинефрин
4680	Норвир	ритонавир
12258	Нордитропин НордиЛет	соматропин
11303	Нордитропин Симплекс	соматропин
11183	Норкурон	векурония бромид
4589	Нормагаст	-
6545	Нормазидол	пирлиндол
5003	Нормитон	оланзапин
5953	Нормокинезтин	тетрабеназин
10349	Нормосанг	гемин
6778	Нормофундин Г-5	~
10970	Норпролак	хинаголида гидрохлорид
5925	Норэпинефрин	норэпинефрин
9667	Норэпинефрина битартрат	норэпинефрин
8815	Нотирол	гранисетрон
5042	Нотриксум	атракурия безилат
6478	Нотта	~
5774	Ноурем	десмопрессин
1879	Нубека &reg;	-
1880	Нувик	-
3436	Нуволор	-
1882	Нукала	-
1883	Нукс вомика	-
11608	Нукс Вомика-Гомаккорд	~
13342	Нукс Вом-плюс	~
4960	Нулоджикс	белатацепт
1884	Нуралгон &reg;	-
1885	Нуралгон &reg; Фармасинтез	-
1886	Нурдати &reg;	-
1887	Нурофактор	-
1888	Нурофактор Плюс	-
1889	Нурофаст &reg;	-
1890	Нурофаст &reg; Форте	-
1893	Нуртек	-
1894	Нусилара &reg;	-
1895	Нутридринк	-
1896	Нутридринк Компакт Протеин	-
1897	Нутридринк Компакт с пищевыми волокнами	-
1900	Нутризон эдванс Нутридринк сухая смесь	-
1898	Нутризон Эдванст Диазон Hehp*	-
1899	Нутризон Эдванст Протизон	-
1903	Нутринидринк	-
12198	Нутринил ПД4 с 1.1% содержанием аминокислот	растворы для перитонеального диализа
1902	Нутрини с пищевыми волокнами	-
1901	Нутрини Энергия	-
6328	Нутрифлекс 40/80	~
1904	Нутрифлекс Липид Пери	-
